Wavelength,Intensity
190.03738814827884,833
190.1024134583397,737
190.1674391684325,795
190.23246527751752,761
190.29749178455458,807
190.36251868850323,726
190.4275459883223,796
190.49257368297035,795
190.55760177140547,830
190.62263025258528,735
190.68765912546695,815
190.75268838900723,754
190.81771804216243,811
190.88274808388843,787
190.94777851314058,803
191.01280932887383,723
191.07784053004275,787
191.1428721156014,773
191.2079040845033,837
191.27293643570178,779
191.33796916814956,827
191.40300228079883,767
191.46803577260152,816
191.53306964250896,772
191.59810388947218,795
191.66313851244166,771
191.7281735103674,861
191.79320888219914,778
191.858244626886,822
191.9232807433767,791
191.9883172306195,811
192.0533540875623,784
192.11839131315244,807
192.18342890633693,791
192.24846686606222,827
192.3135051912744,747
192.37854388091907,854
192.4435829339414,807
192.50862234928616,819
192.57366212589753,749
192.63870226271945,801
192.70374275869523,755
192.7687836127679,801
192.83382482387987,769
192.89886639097327,836
192.96390831298964,760
193.02895058887023,851
193.09399321755566,808
193.15903619798624,802
193.22407952910186,826
193.28912320984185,822
193.35416723914517,765
193.4192116159503,842
193.48425633919527,801
193.5493014078177,799
193.61434682075478,799
193.67939257694317,828
193.74443867531923,751
193.8094851148187,826
193.874531894377,763
193.93957901292902,775
194.0046264694093,776
194.06967426275185,857
194.13472239189028,767
194.19977085575778,843
194.264819653287,843
194.3298687834102,852
194.39491824505927,770
194.45996803716557,841
194.52501815865998,763
194.590068608473,805
194.65511938553465,822
194.7201704887746,853
194.78522191712196,772
194.85027366950538,843
194.91532574485325,828
194.9803781420932,845
195.04543086015272,794
195.11048389795877,810
195.17553725443773,759
195.24059092851567,826
195.30564491911824,812
195.37069922517045,831
195.43575384559713,813
195.50080877932248,821
195.56586402527026,763
195.63091958236393,816
195.69597544952637,741
195.76103162568003,852
195.82608810974696,774
195.89114490064878,833
195.95620199730655,820
196.02125939864098,832
196.08631710357238,796
196.15137511102054,849
196.2164334199048,790
196.281492029144,878
196.34655093765676,806
196.41161014436096,854
196.47666964817427,790
196.54172944801377,877
196.60678954279618,837
196.67184993143775,871
196.73691061285427,785
196.80197158596113,839
196.8670328496731,792
196.93209440290482,834
196.99715624457016,811
197.06221837358282,870
197.12728078885587,787
197.19234348930198,872
197.2574064738334,833
197.32246974136197,855
197.38753329079898,823
197.4525971210553,909
197.5176612310415,802
197.58272561966749,878
197.64779028584292,805
197.71285522847688,873
197.777920446478,852
197.84298593875457,879
197.90805170421433,807
197.9731177417647,824
198.03818405031254,844
198.10325062876427,910
198.16831747602598,819
198.23338459100313,857
198.29845197260087,836
198.36351961972397,868
198.42858753127646,811
198.49365570616237,889
198.55872414328485,810
198.62379284154687,880
198.68886179985088,836
198.7539310170988,863
198.81900049219234,792
198.88407022403246,847
198.94914021151993,830
199.0142104535549,886
199.0792809490372,767
199.14435169686618,896
199.20942269594067,825
199.27449394515915,869
199.33956544341962,897
199.40463718961956,863
199.4697091826562,840
199.53478142142615,846
199.59985390482558,800
199.66492663175032,854
199.72999960109564,805
199.7950728117565,916
199.86014626262732,837
199.92521995260202,854
199.99029388057423,845
200.05536804543706,864
200.12044244608308,762
200.18551708140456,886
200.25059195029328,843
200.3156670516405,868
200.3807423843372,834
200.44581794727372,877
200.5108937393401,839
200.57596975942587,893
200.64104600642008,784
200.7061224792115,877
200.77119917668819,794
200.836276097738,869
200.90135324124822,810
200.96643060610577,848
201.03150819119705,868
201.096585995408,825
201.1616640176242,776
201.22674225673072,899
201.29182071161222,804
201.3568993811529,884
201.42197826423654,806
201.48705735974644,902
201.55213666656547,811
201.61721618357603,828
201.68229590966013,832
201.74737584369925,845
201.81245598457448,807
201.8775363311665,905
201.94261688235557,796
202.00769763702132,880
202.07277859404311,830
202.1378597522998,873
202.20294111066983,788
202.26802266803108,830
202.3331044232612,808
202.3981863752372,857
202.46326852283576,798
202.52835086493306,904
202.5934334004048,819
202.6585161281263,916
202.72359904697248,858
202.78868215581764,891
202.85376545353586,858
202.9188489390006,889
202.98393261108495,812
203.04901646866156,917
203.11410051060258,829
203.17918473577976,881
203.2442691430644,852
203.3093537313274,886
203.3744384994391,842
203.4395234462695,880
203.5046085706881,796
203.56969387156397,902
203.63477934776577,847
203.6998649981616,859
203.76495082161927,882
203.8300368170061,890
203.8951229831888,839
203.96020931903394,903
204.02529582340736,841
204.09038249517462,873
204.15546933320076,853
204.2205563363504,915
204.28564350348776,833
204.35073083347655,864
204.41581832518006,872
