Wavelength,Intensity
190.03738814827884,805
190.1024134583397,759
190.1674391684325,793
190.23246527751752,786
190.29749178455458,788
190.36251868850323,732
190.4275459883223,791
190.49257368297035,752
190.55760177140547,839
190.62263025258528,748
190.68765912546695,824
190.75268838900723,775
190.81771804216243,816
190.88274808388843,811
190.94777851314058,814
191.01280932887383,740
191.07784053004275,813
191.1428721156014,784
191.2079040845033,875
191.27293643570178,803
191.33796916814956,836
191.40300228079883,784
191.46803577260152,816
191.53306964250896,793
191.59810388947218,799
191.66313851244166,780
191.7281735103674,840
191.79320888219914,794
191.858244626886,810
191.9232807433767,779
191.9883172306195,820
192.0533540875623,824
192.11839131315244,815
192.18342890633693,823
192.24846686606222,819
192.3135051912744,752
192.37854388091907,862
192.4435829339414,791
192.50862234928616,777
192.57366212589753,813
192.63870226271945,824
192.70374275869523,765
192.7687836127679,823
192.83382482387987,784
192.89886639097327,836
192.96390831298964,746
193.02895058887023,844
193.09399321755566,787
193.15903619798624,810
193.22407952910186,802
193.28912320984185,829
193.35416723914517,788
193.4192116159503,829
193.48425633919527,773
193.5493014078177,803
193.61434682075478,808
193.67939257694317,880
193.74443867531923,772
193.8094851148187,806
193.874531894377,771
193.93957901292902,798
194.0046264694093,772
194.06967426275185,848
194.13472239189028,771
194.19977085575778,821
194.264819653287,815
194.3298687834102,814
194.39491824505927,758
194.45996803716557,803
194.52501815865998,752
194.590068608473,831
194.65511938553465,805
194.7201704887746,853
194.78522191712196,797
194.85027366950538,844
194.91532574485325,831
194.9803781420932,844
195.04543086015272,762
195.11048389795877,818
195.17553725443773,788
195.24059092851567,801
195.30564491911824,824
195.37069922517045,825
195.43575384559713,777
195.50080877932248,840
195.56586402527026,782
195.63091958236393,814
195.69597544952637,724
195.76103162568003,854
195.82608810974696,780
195.89114490064878,839
195.95620199730655,841
196.02125939864098,850
196.08631710357238,777
196.15137511102054,838
196.2164334199048,805
196.281492029144,866
196.34655093765676,817
196.41161014436096,862
196.47666964817427,837
196.54172944801377,878
196.60678954279618,819
196.67184993143775,864
196.73691061285427,749
196.80197158596113,842
196.8670328496731,743
196.93209440290482,859
196.99715624457016,816
197.06221837358282,852
197.12728078885587,803
197.19234348930198,871
197.2574064738334,817
197.32246974136197,880
197.38753329079898,836
197.4525971210553,901
197.5176612310415,825
197.58272561966749,868
197.64779028584292,852
197.71285522847688,860
197.777920446478,860
197.84298593875457,860
197.90805170421433,816
197.9731177417647,832
198.03818405031254,806
198.10325062876427,934
198.16831747602598,828
198.23338459100313,834
198.29845197260087,860
198.36351961972397,885
198.42858753127646,797
198.49365570616237,880
198.55872414328485,815
198.62379284154687,876
198.68886179985088,842
198.7539310170988,880
198.81900049219234,820
198.88407022403246,855
198.94914021151993,826
199.0142104535549,871
199.0792809490372,782
199.14435169686618,914
199.20942269594067,875
199.27449394515915,887
199.33956544341962,895
199.40463718961956,907
199.4697091826562,821
199.53478142142615,889
