Wavelength,Intensity
190.03738814827884,829
190.1024134583397,782
190.1674391684325,765
190.23246527751752,765
190.29749178455458,788
190.36251868850323,740
190.4275459883223,815
190.49257368297035,762
190.55760177140547,846
190.62263025258528,730
190.68765912546695,836
190.75268838900723,777
190.81771804216243,829
190.88274808388843,813
190.94777851314058,803
191.01280932887383,726
191.07784053004275,828
191.1428721156014,774
191.2079040845033,842
191.27293643570178,779
191.33796916814956,843
191.40300228079883,774
191.46803577260152,817
191.53306964250896,827
191.59810388947218,815
191.66313851244166,767
191.7281735103674,845
191.79320888219914,778
191.858244626886,825
191.9232807433767,793
191.9883172306195,805
192.0533540875623,786
192.11839131315244,813
192.18342890633693,812
192.24846686606222,816
192.3135051912744,782
192.37854388091907,833
192.4435829339414,800
192.50862234928616,806
192.57366212589753,794
192.63870226271945,807
192.70374275869523,764
192.7687836127679,790
192.83382482387987,807
192.89886639097327,837
192.96390831298964,759
193.02895058887023,858
193.09399321755566,825
193.15903619798624,793
193.22407952910186,794
193.28912320984185,797
193.35416723914517,775
193.4192116159503,836
193.48425633919527,776
193.5493014078177,819
193.61434682075478,810
193.67939257694317,797
193.74443867531923,756
193.8094851148187,806
193.874531894377,779
193.93957901292902,819
194.0046264694093,776
194.06967426275185,840
194.13472239189028,793
194.19977085575778,839
194.264819653287,823
194.3298687834102,850
194.39491824505927,774
194.45996803716557,830
194.52501815865998,775
194.590068608473,845
194.65511938553465,819
194.7201704887746,859
194.78522191712196,785
194.85027366950538,861
194.91532574485325,806
194.9803781420932,847
195.04543086015272,773
195.11048389795877,794
195.17553725443773,788
195.24059092851567,815
195.30564491911824,801
195.37069922517045,856
195.43575384559713,789
195.50080877932248,852
195.56586402527026,773
195.63091958236393,860
195.69597544952637,752
195.76103162568003,860
195.82608810974696,770
195.89114490064878,850
195.95620199730655,854
196.02125939864098,840
196.08631710357238,826
196.15137511102054,859
196.2164334199048,823
196.281492029144,857
196.34655093765676,830
196.41161014436096,833
196.47666964817427,819
196.54172944801377,899
196.60678954279618,832
196.67184993143775,873
196.73691061285427,776
196.80197158596113,863
196.8670328496731,809
196.93209440290482,870
196.99715624457016,802
197.06221837358282,842
197.12728078885587,819
197.19234348930198,854
197.2574064738334,805
197.32246974136197,849
197.38753329079898,829
197.4525971210553,933
197.5176612310415,823
197.58272561966749,854
197.64779028584292,844
197.71285522847688,836
197.777920446478,850
197.84298593875457,877
197.90805170421433,817
197.9731177417647,858
198.03818405031254,790
198.10325062876427,909
198.16831747602598,816
198.23338459100313,860
198.29845197260087,851
198.36351961972397,857
198.42858753127646,814
198.49365570616237,900
198.55872414328485,810
198.62379284154687,895
198.68886179985088,856
198.7539310170988,841
198.81900049219234,820
198.88407022403246,859
198.94914021151993,805
199.0142104535549,908
199.0792809490372,782
199.14435169686618,892
199.20942269594067,851
199.27449394515915,866
199.33956544341962,898
199.40463718961956,851
199.4697091826562,804
199.53478142142615,883
199.59985390482558,809
199.66492663175032,869
199.72999960109564,809
199.7950728117565,878
199.86014626262732,869
199.92521995260202,888
199.99029388057423,864
200.05536804543706,850
200.12044244608308,811
200.18551708140456,880
200.25059195029328,824
200.3156670516405,832
200.3807423843372,831
200.44581794727372,879
200.5108937393401,834
200.57596975942587,846
200.64104600642008,796
200.7061224792115,875
200.77119917668819,801
200.836276097738,855
200.90135324124822,845
200.96643060610577,866
201.03150819119705,889
201.096585995408,862
201.1616640176242,825
201.22674225673072,928
201.29182071161222,795
201.3568993811529,862
201.42197826423654,849
201.48705735974644,868
201.55213666656547,804
201.61721618357603,827
201.68229590966013,817
201.74737584369925,856
201.81245598457448,788
201.8775363311665,900
201.94261688235557,809
202.00769763702132,870
202.07277859404311,836
202.1378597522998,878
202.20294111066983,820
202.26802266803108,864
202.3331044232612,825
202.3981863752372,900
202.46326852283576,801
202.52835086493306,936
202.5934334004048,820
202.6585161281263,878
202.72359904697248,866
202.78868215581764,912
202.85376545353586,862
202.9188489390006,928
202.98393261108495,861
203.04901646866156,909
203.11410051060258,822
203.17918473577976,887
203.2442691430644,856
203.3093537313274,914
203.3744384994391,858
203.4395234462695,889
203.5046085706881,791
203.56969387156397,916
203.63477934776577,833
203.6998649981616,899
203.76495082161927,852
203.8300368170061,935
203.8951229831888,838
203.96020931903394,914
204.02529582340736,843
204.09038249517462,916
204.15546933320076,877
204.2205563363504,927
204.28564350348776,863
204.35073083347655,889
204.41581832518006,878
204.48090597746108,888
204.5459937891821,837
204.61108175920498,917
204.67616988639128,798
204.74125816960202,923
204.80634660769786,846
204.87143519953898,910
204.93652394398507,838
205.0016128398954,853
205.06670188612887,831
205.13179108154375,875
205.1968804249981,843
205.26196991534945,889
205.32705955145474,858
205.39214933217067,929
205.45723925635335,847
205.5223293228585,853
205.5874195305414,852
205.65250987825695,907
205.71760036485946,808
205.7826909892029,887
205.84778175014077,782
205.91287264652613,904
205.97796367721153,855
206.04305484104916,872
206.10814613689078,861
206.1732375635876,849
206.2383291199905,808
206.30342080494984,891
206.3685126173155,774
206.43360455593705,860
206.49869661966355,818
206.56378880734346,918
206.62888111782507,817
206.69397354995607,817
206.75906610258374,862
206.8241587745548,877
206.88925156471572,789
206.95434447191244,860
207.01943749499037,814
207.0845306327946,851
207.14962388416973,822
207.21471724795987,916
207.27981072300878,814
207.3449043081597,839
207.40999800225543,779
207.47509180413834,897
207.54018571265036,798
207.60527972663297,881
207.67037384492724,839
207.7354680663737,869
207.80056238981257,868
207.86565681408348,867
207.93075133802571,806
207.9958459604781,887
208.06094068027895,818
208.12603549626624,884
208.19113040727743,827
208.25622541214955,879
208.3213205097192,811
208.38641569882245,841
208.451510978295,800
208.5166063469722,825
208.58170180368884,801
208.6467973472792,881
208.71189297657725,814
208.77698869041646,854
208.84208448762982,832
208.9071803670499,820
208.9722763275089,830
209.0373723678385,865
209.1024684868699,781
209.1675646834339,864
209.2326609563609,798
209.2977573044808,895
209.362853726623,820
209.42795022161664,848
209.49304678829014,886
209.55814342547177,809
209.62324013198915,815
209.68833690666955,826
209.75343374833975,808
209.81853065582607,861
209.8836276279544,836
209.94872466355028,857
210.01382176143872,791
210.0789189204442,854
210.14401613939094,832
210.20911341710257,852
210.27421075240235,782
210.339308144113,849
210.40440559105696,819
210.46950309205607,870
210.53460064593176,810
210.59969825150515,861
210.66479590759673,820
210.7298936130266,865
210.79499136661445,819
210.86008916717952,869
210.9251870135406,814
210.99028490451605,902
211.05538283892375,820
211.1204808155811,811
211.18557883330516,862
211.25067689091247,845
211.3157749872191,805
211.38087312104082,818
211.4459712911928,793
211.5110694964898,853
211.57616773574617,766
211.6412660077758,872
211.70636431139215,811
211.7714626454082,826
211.8365610086365,804
211.90165939988916,867
211.96675781797788,764
212.03185626171384,849
212.09695472990782,785
212.16205322137017,840
212.22715173491076,837
212.292250269339,894
212.35734882346395,828
212.4224473960941,914
212.4875459860376,794
212.55264459210207,850
212.6177432130947,763
212.68284184782237,898
212.74794049509129,801
212.81303915370734,831
212.87813782247605,835
212.94323650020237,831
213.00833518569078,835
213.07343387774546,826
213.13853257517002,801
213.20363127676768,839
213.26872998134118,819
213.3338286876929,867
213.39892739462462,829
213.4640261009379,866
213.52912480543358,829
213.5942235069123,851
213.65932220417412,799
213.72442089601864,856
213.78951958124517,791
213.85461825865238,916
213.91971692703862,811
213.9848155852018,849
214.04991423193925,826
214.11501286604798,867
214.1801114863246,852
214.24521009156507,871
214.3103086805651,778
214.37540725211994,849
214.4405058050243,823
214.5056043380724,830
214.57070285005824,849
214.6358013397752,847
214.7008998060162,790
214.7659982475738,897
214.83109666324012,809
214.89619505180676,898
214.9612934120649,813
215.02639174280532,897
215.09149004281832,810
215.1565883108937,838
215.22168654582094,827
215.28678474638903,876
215.3518829113864,796
215.41698103960127,897
215.4820791298211,817
215.54717718083322,823
215.6122751914243,882
215.6773731603806,858
215.74247108648808,842
215.80756896853208,906
215.87266680529757,815
215.9377645955691,883
216.00286233813074,815
216.06796003176606,927
216.13305767525824,835
216.19815526739012,827
216.2632528069439,849
216.3283502927015,839
216.39344772344424,795
216.45854509795313,879
216.5236424150087,771
216.58873967339093,856
216.65383687187958,789
216.71893400925367,881
216.78403108429208,813
216.849128095773,869
216.91422504247433,842
216.97932192317342,884
217.04441873664726,820
217.1095154816723,896
217.17461215702465,854
217.23970876147996,883
217.30480529381333,870
217.36990175279954,898
217.43499813721286,814
217.50009444582713,871
217.56519067741573,839
217.63028683075157,907
217.69538290460724,813
217.76047889775475,871
217.8255748089657,803
217.89067063701125,869
217.95576638066223,891
218.02086203868876,848
218.08595760986074,829
218.1510530929476,885
218.21614848671817,862
218.2812437899411,891
218.34633900138434,840
218.41143411981554,886
218.47652914400183,838
218.54162407270988,913
218.6067189047061,849
218.67181363875622,900
218.73690827362566,845
218.8020028080793,911
218.8670972408817,846
218.93219157079685,914
218.99728579658836,858
219.06237991701948,886
219.1274739308528,805
219.19256783685063,923
219.25766163377486,851
219.32275532038673,927
219.38784889544732,851
219.45294235771698,924
219.51803570595584,879
219.5831289389235,873
219.64822205537902,909
219.71331505408125,917
219.77840793378832,882
219.8435006932581,923
219.90859333124803,878
219.9736858465149,950
220.03877823781525,892
220.10387050390514,937
220.16896264354017,895
220.2340546554755,873
220.29914653846575,881
220.36423829126525,912
220.42932991262776,850
220.49442140130668,975
220.55951275605494,888
220.624603975625,886
220.68969505876885,874
220.75478600423818,901
220.81987681078405,879
220.88496747715718,928
220.9500580021078,827
221.01514838438572,917
221.08023862274035,842
221.14532871592058,929
221.21041866267487,844
221.27550846175126,909
221.3405981118973,896
221.40568761186015,887
221.47077696038647,876
221.5358661562226,908
221.60095519811424,838
221.66604408480683,914
221.73113281504519,875
221.79622138757387,928
221.86130980113677,840
221.92639805447766,897
221.99148614633947,907
222.05657407546502,943
222.12166184059652,838
222.18674944047575,950
222.25183687384404,858
222.3169241394423,897
222.38201123601107,917
222.44709816229027,877
222.51218491701954,861
222.57727149893796,909
222.6423579067842,850
222.70744413929657,908
222.7725301952128,858
222.83761607327023,908
222.90270177220577,830
222.9677872907559,847
223.03287262765664,890
223.09795778164352,889
223.16304275145168,836
223.2281275358158,909
223.2932121334701,845
223.3582965431483,881
223.42338076358388,832
223.48846479350962,920
223.55354863165806,856
223.61863227676116,890
223.68371572755044,870
223.74879898275705,852
223.81388204111167,840
223.87896490134452,876
223.94404756218543,851
224.00913002236365,883
224.07421228060812,876
224.1392943356473,898
224.20437618620912,824
224.26945783102119,889
224.33453926881063,833
224.39962049830405,890
224.46470151822774,805
224.52978232730746,860
224.59486292426848,848
224.6599433078358,884
224.72502347673367,867
224.79010342968633,866
224.8551831654171,830
224.92026268264925,902
224.98534198010537,798
225.05042105650767,897
225.11549991057794,833
225.18057854103753,923
225.24565694660728,845
225.31073512600761,881
225.37581307795853,844
225.44089080117965,876
225.50596829438996,807
225.5710455563082,898
225.63612258565252,812
225.70119938114075,910
225.76627594149008,864
225.8313522654176,877
225.8964283516395,819
225.96150419887198,834
226.02657980583047,829
226.09165517123003,874
226.1567302937854,796
226.22180517221068,877
226.28687980521974,833
226.35195419152586,834
226.41702832984188,847
226.48210221888024,860
226.54717585735295,784
226.6122492439715,850
226.67732237744696,807
226.74239525649003,867
226.8074678798109,800
226.87254024611934,870
226.9376123541246,825
227.00268420253562,841
227.06775579006077,823
227.13282711540796,846
227.19789817728488,793
227.2629689743985,858
227.32803950545548,818
227.39310976916207,793
227.45817976422393,823
227.5232494893464,826
227.58831894323436,753
227.65338812459225,851
227.71845703212395,760
227.78352566453304,817
227.8485940205226,753
227.91366209879524,886
227.97872989805325,829
228.04379741699822,798
228.10886465433154,820
228.17393160875403,832
228.23899827896614,761
228.3040646636678,858
228.36913076155858,757
228.43419657133745,830
228.49926209170312,782
228.5643273213538,836
228.62939225898714,807
228.69445690330048,794
228.75952125299074,807
228.8245853067542,835
228.88964906328687,810
228.95471252128425,863
229.0197756794415,787
229.08483853645308,819
229.1499010910133,765
229.21496334181586,835
229.28002528755405,789
229.34508692692071,857
229.41014825860825,791
229.4752092813086,828
229.54026999371322,737
229.60533039451332,794
229.67039048239937,796
229.73545025606163,813
229.80050971418981,822
229.86556885547319,792
229.93062767860062,727
229.99568618226039,858
230.06074436514066,782
230.12580222592877,847
230.19085976331183,736
230.25591697597642,803
230.32097386260878,779
230.38603042189456,791
230.45108665251905,811
