Wavelength,Intensity
190.03738814827884,832
190.1024134583397,768
190.1674391684325,826
190.23246527751752,744
190.29749178455458,778
190.36251868850323,714
190.4275459883223,784
190.49257368297035,757
190.55760177140547,850
190.62263025258528,693
190.68765912546695,831
190.75268838900723,784
190.81771804216243,818
190.88274808388843,805
190.94777851314058,800
191.01280932887383,747
191.07784053004275,802
191.1428721156014,751
191.2079040845033,830
191.27293643570178,814
191.33796916814956,819
191.40300228079883,787
191.46803577260152,819
191.53306964250896,779
191.59810388947218,817
191.66313851244166,763
191.7281735103674,821
191.79320888219914,799
191.858244626886,823
191.9232807433767,788
191.9883172306195,795
192.0533540875623,794
192.11839131315244,805
192.18342890633693,821
192.24846686606222,860
192.3135051912744,777
192.37854388091907,839
192.4435829339414,806
192.50862234928616,792
192.57366212589753,784
192.63870226271945,858
192.70374275869523,755
192.7687836127679,819
192.83382482387987,798
192.89886639097327,830
192.96390831298964,779
193.02895058887023,829
193.09399321755566,811
193.15903619798624,825
193.22407952910186,845
193.28912320984185,819
193.35416723914517,778
193.4192116159503,811
193.48425633919527,786
193.5493014078177,790
193.61434682075478,789
193.67939257694317,829
193.74443867531923,743
193.8094851148187,837
193.874531894377,785
193.93957901292902,822
194.0046264694093,780
194.06967426275185,823
194.13472239189028,792
194.19977085575778,816
194.264819653287,859
194.3298687834102,814
194.39491824505927,755
194.45996803716557,820
194.52501815865998,758
194.590068608473,849
194.65511938553465,787
194.7201704887746,863
194.78522191712196,788
194.85027366950538,865
194.91532574485325,826
194.9803781420932,867
195.04543086015272,789
195.11048389795877,828
195.17553725443773,778
195.24059092851567,811
195.30564491911824,819
195.37069922517045,858
195.43575384559713,798
195.50080877932248,837
195.56586402527026,773
195.63091958236393,815
195.69597544952637,751
195.76103162568003,845
195.82608810974696,792
195.89114490064878,852
195.95620199730655,851
196.02125939864098,821
196.08631710357238,788
196.15137511102054,866
196.2164334199048,782
196.281492029144,833
196.34655093765676,798
196.41161014436096,828
196.47666964817427,819
196.54172944801377,869
196.60678954279618,794
196.67184993143775,877
196.73691061285427,792
196.80197158596113,859
196.8670328496731,826
196.93209440290482,865
196.99715624457016,808
197.06221837358282,890
197.12728078885587,789
197.19234348930198,879
197.2574064738334,828
197.32246974136197,856
197.38753329079898,821
197.4525971210553,886
197.5176612310415,807
197.58272561966749,878
197.64779028584292,832
197.71285522847688,818
197.777920446478,839
197.84298593875457,865
197.90805170421433,797
197.9731177417647,848
198.03818405031254,781
198.10325062876427,925
198.16831747602598,826
198.23338459100313,878
198.29845197260087,852
198.36351961972397,862
198.42858753127646,808
198.49365570616237,871
198.55872414328485,819
198.62379284154687,872
198.68886179985088,853
198.7539310170988,846
198.81900049219234,849
198.88407022403246,873
198.94914021151993,816
199.0142104535549,900
199.0792809490372,773
199.14435169686618,902
199.20942269594067,850
199.27449394515915,886
199.33956544341962,888
199.40463718961956,824
199.4697091826562,811
199.53478142142615,899
199.59985390482558,813
199.66492663175032,840
199.72999960109564,814
199.7950728117565,879
199.86014626262732,841
199.92521995260202,856
199.99029388057423,850
200.05536804543706,871
200.12044244608308,773
200.18551708140456,866
200.25059195029328,858
200.3156670516405,891
200.3807423843372,829
200.44581794727372,866
200.5108937393401,835
200.57596975942587,861
200.64104600642008,785
200.7061224792115,884
200.77119917668819,805
200.836276097738,877
200.90135324124822,826
200.96643060610577,852
201.03150819119705,850
201.096585995408,836
201.1616640176242,778
201.22674225673072,873
201.29182071161222,802
201.3568993811529,849
201.42197826423654,834
201.48705735974644,905
201.55213666656547,818
201.61721618357603,827
201.68229590966013,814
201.74737584369925,853
201.81245598457448,796
201.8775363311665,879
201.94261688235557,827
202.00769763702132,867
202.07277859404311,840
202.1378597522998,876
202.20294111066983,819
202.26802266803108,843
202.3331044232612,845
202.3981863752372,890
202.46326852283576,816
202.52835086493306,933
202.5934334004048,825
202.6585161281263,872
202.72359904697248,857
202.78868215581764,884
202.85376545353586,848
202.9188489390006,872
202.98393261108495,836
203.04901646866156,898
203.11410051060258,824
203.17918473577976,912
203.2442691430644,852
203.3093537313274,898
203.3744384994391,817
203.4395234462695,888
203.5046085706881,784
203.56969387156397,896
203.63477934776577,847
203.6998649981616,888
203.76495082161927,870
203.8300368170061,894
203.8951229831888,848
203.96020931903394,859
204.02529582340736,836
204.09038249517462,867
204.15546933320076,855
204.2205563363504,902
204.28564350348776,811
204.35073083347655,874
204.41581832518006,863
204.48090597746108,885
204.5459937891821,791
204.61108175920498,919
204.67616988639128,805
204.74125816960202,893
204.80634660769786,830
204.87143519953898,899
204.93652394398507,853
205.0016128398954,850
205.06670188612887,852
205.13179108154375,851
205.1968804249981,789
205.26196991534945,882
205.32705955145474,839
205.39214933217067,894
205.45723925635335,861
205.5223293228585,860
205.5874195305414,823
205.65250987825695,853
205.71760036485946,851
205.7826909892029,886
205.84778175014077,790
205.91287264652613,889
205.97796367721153,834
206.04305484104916,847
206.10814613689078,851
206.1732375635876,857
206.2383291199905,786
206.30342080494984,893
206.3685126173155,787
206.43360455593705,843
206.49869661966355,836
206.56378880734346,889
206.62888111782507,816
206.69397354995607,845
206.75906610258374,827
206.8241587745548,824
206.88925156471572,768
206.95434447191244,844
207.01943749499037,786
207.0845306327946,863
207.14962388416973,804
207.21471724795987,902
207.27981072300878,816
207.3449043081597,841
207.40999800225543,791
207.47509180413834,914
207.54018571265036,785
207.60527972663297,896
207.67037384492724,822
207.7354680663737,849
207.80056238981257,841
207.86565681408348,858
207.93075133802571,774
207.9958459604781,893
208.06094068027895,792
208.12603549626624,862
208.19113040727743,821
208.25622541214955,887
208.3213205097192,878
208.38641569882245,848
208.451510978295,805
208.5166063469722,832
208.58170180368884,815
208.6467973472792,875
208.71189297657725,812
208.77698869041646,866
208.84208448762982,842
208.9071803670499,841
208.9722763275089,799
209.0373723678385,860
209.1024684868699,783
209.1675646834339,891
209.2326609563609,798
209.2977573044808,871
209.362853726623,808
209.42795022161664,839
209.49304678829014,897
209.55814342547177,831
209.62324013198915,799
209.68833690666955,828
209.75343374833975,791
209.81853065582607,862
209.8836276279544,829
209.94872466355028,869
210.01382176143872,808
210.0789189204442,853
210.14401613939094,835
210.20911341710257,850
210.27421075240235,774
210.339308144113,842
210.40440559105696,802
210.46950309205607,889
210.53460064593176,837
210.59969825150515,823
210.66479590759673,797
210.7298936130266,859
210.79499136661445,816
210.86008916717952,834
210.9251870135406,773
210.99028490451605,872
211.05538283892375,815
211.1204808155811,874
211.18557883330516,839
211.25067689091247,866
211.3157749872191,790
211.38087312104082,825
211.4459712911928,793
211.5110694964898,815
211.57616773574617,773
211.6412660077758,873
211.70636431139215,804
211.7714626454082,850
211.8365610086365,819
211.90165939988916,852
211.96675781797788,748
212.03185626171384,850
212.09695472990782,795
212.16205322137017,833
212.22715173491076,864
212.292250269339,880
212.35734882346395,825
212.4224473960941,899
212.4875459860376,814
212.55264459210207,848
212.6177432130947,796
212.68284184782237,894
212.74794049509129,803
212.81303915370734,817
212.87813782247605,836
212.94323650020237,838
213.00833518569078,815
213.07343387774546,823
213.13853257517002,788
213.20363127676768,824
213.26872998134118,841
213.3338286876929,859
213.39892739462462,857
213.4640261009379,858
213.52912480543358,848
213.5942235069123,802
213.65932220417412,745
213.72442089601864,880
213.78951958124517,763
213.85461825865238,868
213.91971692703862,861
213.9848155852018,834
214.04991423193925,820
214.11501286604798,879
214.1801114863246,828
214.24521009156507,814
214.3103086805651,769
214.37540725211994,854
214.4405058050243,845
214.5056043380724,848
214.57070285005824,837
214.6358013397752,816
214.7008998060162,801
214.7659982475738,864
214.83109666324012,758
214.89619505180676,848
214.9612934120649,820
215.02639174280532,896
215.09149004281832,876
215.1565883108937,851
215.22168654582094,794
215.28678474638903,842
215.3518829113864,806
215.41698103960127,890
215.4820791298211,819
215.54717718083322,853
215.6122751914243,849
215.6773731603806,873
215.74247108648808,813
215.80756896853208,881
215.87266680529757,776
215.9377645955691,866
216.00286233813074,804
216.06796003176606,882
216.13305767525824,834
216.19815526739012,826
216.2632528069439,869
216.3283502927015,862
216.39344772344424,799
216.45854509795313,881
216.5236424150087,783
216.58873967339093,848
216.65383687187958,813
216.71893400925367,865
216.78403108429208,822
216.849128095773,851
216.91422504247433,842
216.97932192317342,876
217.04441873664726,804
