Wavelength,Intensity
190.03738814827884,797
190.1024134583397,766
190.1674391684325,801
190.23246527751752,769
190.29749178455458,809
190.36251868850323,738
190.4275459883223,823
190.49257368297035,748
190.55760177140547,822
190.62263025258528,736
190.68765912546695,837
190.75268838900723,781
190.81771804216243,808
190.88274808388843,775
190.94777851314058,812
191.01280932887383,702
191.07784053004275,832
191.1428721156014,770
191.2079040845033,837
191.27293643570178,794
191.33796916814956,819
191.40300228079883,760
191.46803577260152,797
191.53306964250896,806
191.59810388947218,797
191.66313851244166,767
191.7281735103674,856
191.79320888219914,748
191.858244626886,801
191.9232807433767,774
191.9883172306195,799
192.0533540875623,784
192.11839131315244,830
192.18342890633693,800
192.24846686606222,799
192.3135051912744,753
192.37854388091907,850
192.4435829339414,789
192.50862234928616,804
192.57366212589753,797
192.63870226271945,836
192.70374275869523,745
192.7687836127679,818
192.83382482387987,758
192.89886639097327,832
192.96390831298964,778
193.02895058887023,862
193.09399321755566,801
193.15903619798624,789
193.22407952910186,782
193.28912320984185,797
193.35416723914517,753
193.4192116159503,816
193.48425633919527,786
193.5493014078177,819
193.61434682075478,800
193.67939257694317,848
193.74443867531923,768
193.8094851148187,765
193.874531894377,777
193.93957901292902,810
194.0046264694093,792
194.06967426275185,862
194.13472239189028,770
194.19977085575778,840
194.264819653287,833
194.3298687834102,830
194.39491824505927,739
194.45996803716557,819
194.52501815865998,766
194.590068608473,820
194.65511938553465,807
194.7201704887746,863
194.78522191712196,783
194.85027366950538,837
194.91532574485325,804
194.9803781420932,837
195.04543086015272,775
195.11048389795877,825
195.17553725443773,776
195.24059092851567,802
195.30564491911824,818
195.37069922517045,833
195.43575384559713,782
195.50080877932248,820
195.56586402527026,759
195.63091958236393,827
195.69597544952637,756
195.76103162568003,819
195.82608810974696,768
195.89114490064878,821
195.95620199730655,827
196.02125939864098,824
196.08631710357238,791
196.15137511102054,826
196.2164334199048,752
196.281492029144,857
196.34655093765676,796
196.41161014436096,841
196.47666964817427,809
196.54172944801377,898
196.60678954279618,818
196.67184993143775,866
196.73691061285427,788
196.80197158596113,858
196.8670328496731,807
196.93209440290482,857
196.99715624457016,801
197.06221837358282,846
197.12728078885587,803
197.19234348930198,847
197.2574064738334,816
197.32246974136197,858
197.38753329079898,839
197.4525971210553,895
197.5176612310415,801
197.58272561966749,870
197.64779028584292,827
197.71285522847688,857
197.777920446478,845
197.84298593875457,846
197.90805170421433,787
197.9731177417647,821
198.03818405031254,808
198.10325062876427,880
198.16831747602598,817
198.23338459100313,867
198.29845197260087,842
198.36351961972397,882
198.42858753127646,816
198.49365570616237,886
198.55872414328485,809
198.62379284154687,869
198.68886179985088,853
198.7539310170988,862
198.81900049219234,803
198.88407022403246,868
198.94914021151993,840
199.0142104535549,890
199.0792809490372,751
199.14435169686618,883
199.20942269594067,816
199.27449394515915,850
199.33956544341962,877
199.40463718961956,839
199.4697091826562,829
199.53478142142615,816
199.59985390482558,795
199.66492663175032,860
199.72999960109564,785
199.7950728117565,892
199.86014626262732,868
199.92521995260202,879
199.99029388057423,836
200.05536804543706,834
200.12044244608308,792
200.18551708140456,888
200.25059195029328,857
200.3156670516405,842
200.3807423843372,837
200.44581794727372,858
200.5108937393401,808
200.57596975942587,836
200.64104600642008,777
200.7061224792115,882
200.77119917668819,785
200.836276097738,864
200.90135324124822,808
200.96643060610577,862
201.03150819119705,859
201.096585995408,850
201.1616640176242,790
201.22674225673072,884
201.29182071161222,799
201.3568993811529,865
201.42197826423654,839
201.48705735974644,881
201.55213666656547,808
201.61721618357603,823
201.68229590966013,832
201.74737584369925,841
201.81245598457448,774
201.8775363311665,908
201.94261688235557,857
202.00769763702132,862
202.07277859404311,832
202.1378597522998,893
202.20294111066983,806
202.26802266803108,866
202.3331044232612,833
202.3981863752372,880
202.46326852283576,816
202.52835086493306,913
202.5934334004048,843
202.6585161281263,852
202.72359904697248,850
202.78868215581764,864
202.85376545353586,868
202.9188489390006,913
202.98393261108495,878
203.04901646866156,899
203.11410051060258,830
203.17918473577976,882
203.2442691430644,834
203.3093537313274,895
203.3744384994391,823
203.4395234462695,863
203.5046085706881,755
203.56969387156397,915
203.63477934776577,843
203.6998649981616,873
203.76495082161927,863
203.8300368170061,913
203.8951229831888,841
203.96020931903394,863
204.02529582340736,804
204.09038249517462,879
204.15546933320076,840
204.2205563363504,924
204.28564350348776,863
204.35073083347655,892
204.41581832518006,873
204.48090597746108,880
204.5459937891821,820
204.61108175920498,907
204.67616988639128,830
204.74125816960202,890
204.80634660769786,814
204.87143519953898,874
204.93652394398507,839
205.0016128398954,875
205.06670188612887,859
205.13179108154375,853
205.1968804249981,835
205.26196991534945,857
205.32705955145474,815
205.39214933217067,895
205.45723925635335,838
205.5223293228585,853
205.5874195305414,832
205.65250987825695,855
205.71760036485946,827
205.7826909892029,867
205.84778175014077,822
205.91287264652613,872
205.97796367721153,867
206.04305484104916,857
206.10814613689078,833
206.1732375635876,869
206.2383291199905,786
206.30342080494984,875
206.3685126173155,778
206.43360455593705,838
206.49869661966355,810
206.56378880734346,901
206.62888111782507,831
206.69397354995607,829
206.75906610258374,833
206.8241587745548,831
206.88925156471572,784
206.95434447191244,845
207.01943749499037,792
207.0845306327946,846
207.14962388416973,805
207.21471724795987,852
207.27981072300878,798
207.3449043081597,812
207.40999800225543,807
207.47509180413834,888
207.54018571265036,802
207.60527972663297,861
207.67037384492724,832
207.7354680663737,873
207.80056238981257,836
207.86565681408348,851
207.93075133802571,770
207.9958459604781,860
208.06094068027895,802
208.12603549626624,856
208.19113040727743,815
208.25622541214955,887
208.3213205097192,810
208.38641569882245,843
208.451510978295,840
208.5166063469722,849
208.58170180368884,799
208.6467973472792,859
208.71189297657725,811
208.77698869041646,874
208.84208448762982,848
208.9071803670499,857
208.9722763275089,785
209.0373723678385,861
209.1024684868699,795
209.1675646834339,888
209.2326609563609,778
209.2977573044808,868
209.362853726623,800
209.42795022161664,811
209.49304678829014,890
209.55814342547177,825
209.62324013198915,816
209.68833690666955,854
209.75343374833975,801
209.81853065582607,839
209.8836276279544,828
209.94872466355028,868
210.01382176143872,811
210.0789189204442,852
210.14401613939094,785
210.20911341710257,846
210.27421075240235,788
210.339308144113,853
210.40440559105696,800
210.46950309205607,866
210.53460064593176,805
210.59969825150515,854
210.66479590759673,800
210.7298936130266,872
210.79499136661445,795
210.86008916717952,842
210.9251870135406,793
210.99028490451605,894
211.05538283892375,796
211.1204808155811,843
211.18557883330516,843
211.25067689091247,832
211.3157749872191,769
211.38087312104082,822
211.4459712911928,775
211.5110694964898,855
211.57616773574617,770
211.6412660077758,870
211.70636431139215,815
211.7714626454082,835
211.8365610086365,809
211.90165939988916,837
211.96675781797788,763
212.03185626171384,861
212.09695472990782,769
212.16205322137017,862
212.22715173491076,826
212.292250269339,861
212.35734882346395,810
212.4224473960941,894
212.4875459860376,805
212.55264459210207,865
212.6177432130947,782
212.68284184782237,855
212.74794049509129,793
212.81303915370734,822
212.87813782247605,804
212.94323650020237,821
213.00833518569078,787
213.07343387774546,826
213.13853257517002,779
213.20363127676768,854
213.26872998134118,816
213.3338286876929,857
213.39892739462462,831
213.4640261009379,823
213.52912480543358,823
213.5942235069123,822
213.65932220417412,756
213.72442089601864,835
213.78951958124517,791
213.85461825865238,847
213.91971692703862,803
213.9848155852018,864
214.04991423193925,823
214.11501286604798,857
214.1801114863246,819
214.24521009156507,859
214.3103086805651,796
214.37540725211994,859
214.4405058050243,830
214.5056043380724,821
214.57070285005824,829
214.6358013397752,838
214.7008998060162,773
214.7659982475738,893
214.83109666324012,742
214.89619505180676,832
214.9612934120649,801
215.02639174280532,854
215.09149004281832,848
215.1565883108937,819
215.22168654582094,822
215.28678474638903,864
215.3518829113864,787
215.41698103960127,904
215.4820791298211,855
215.54717718083322,849
215.6122751914243,864
215.6773731603806,863
215.74247108648808,830
215.80756896853208,879
215.87266680529757,806
215.9377645955691,870
216.00286233813074,789
216.06796003176606,887
216.13305767525824,815
216.19815526739012,855
216.2632528069439,863
