Wavelength,Intensity
190.03738814827884,822
190.1024134583397,755
190.1674391684325,785
190.23246527751752,747
190.29749178455458,766
190.36251868850323,747
190.4275459883223,811
190.49257368297035,740
190.55760177140547,803
190.62263025258528,693
190.68765912546695,819
190.75268838900723,779
190.81771804216243,812
190.88274808388843,769
190.94777851314058,804
191.01280932887383,699
191.07784053004275,797
191.1428721156014,762
191.2079040845033,808
191.27293643570178,750
191.33796916814956,837
191.40300228079883,776
191.46803577260152,827
191.53306964250896,774
191.59810388947218,807
191.66313851244166,778
191.7281735103674,862
191.79320888219914,769
191.858244626886,799
191.9232807433767,785
191.9883172306195,779
192.0533540875623,801
192.11839131315244,816
192.18342890633693,799
192.24846686606222,870
192.3135051912744,773
192.37854388091907,832
192.4435829339414,764
192.50862234928616,791
192.57366212589753,793
192.63870226271945,820
192.70374275869523,756
192.7687836127679,804
192.83382482387987,759
192.89886639097327,850
192.96390831298964,780
193.02895058887023,836
193.09399321755566,802
193.15903619798624,807
193.22407952910186,789
193.28912320984185,818
193.35416723914517,764
193.4192116159503,833
193.48425633919527,757
193.5493014078177,782
193.61434682075478,779
193.67939257694317,784
193.74443867531923,762
193.8094851148187,808
193.874531894377,745
193.93957901292902,785
194.0046264694093,762
194.06967426275185,803
194.13472239189028,760
194.19977085575778,822
194.264819653287,820
194.3298687834102,829
194.39491824505927,755
194.45996803716557,808
194.52501815865998,739
194.590068608473,800
194.65511938553465,778
194.7201704887746,839
194.78522191712196,820
194.85027366950538,843
194.91532574485325,800
194.9803781420932,849
195.04543086015272,753
195.11048389795877,806
195.17553725443773,787
195.24059092851567,824
195.30564491911824,826
195.37069922517045,852
195.43575384559713,753
195.50080877932248,841
195.56586402527026,766
195.63091958236393,819
195.69597544952637,736
195.76103162568003,834
195.82608810974696,794
195.89114490064878,855
195.95620199730655,833
196.02125939864098,820
196.08631710357238,757
196.15137511102054,863
196.2164334199048,763
196.281492029144,846
196.34655093765676,788
196.41161014436096,842
196.47666964817427,829
196.54172944801377,841
196.60678954279618,821
196.67184993143775,846
196.73691061285427,763
196.80197158596113,864
196.8670328496731,806
196.93209440290482,832
196.99715624457016,805
197.06221837358282,849
197.12728078885587,806
197.19234348930198,839
197.2574064738334,782
197.32246974136197,860
197.38753329079898,804
197.4525971210553,897
197.5176612310415,817
197.58272561966749,865
197.64779028584292,812
197.71285522847688,852
197.777920446478,832
197.84298593875457,834
197.90805170421433,804
197.9731177417647,826
198.03818405031254,788
198.10325062876427,880
198.16831747602598,821
198.23338459100313,854
198.29845197260087,811
198.36351961972397,824
198.42858753127646,798
198.49365570616237,880
198.55872414328485,789
198.62379284154687,857
198.68886179985088,816
198.7539310170988,893
198.81900049219234,812
198.88407022403246,868
198.94914021151993,822
199.0142104535549,898
199.0792809490372,754
199.14435169686618,890
199.20942269594067,810
199.27449394515915,845
199.33956544341962,863
199.40463718961956,853
199.4697091826562,837
199.53478142142615,859
199.59985390482558,844
199.66492663175032,853
199.72999960109564,824
199.7950728117565,858
199.86014626262732,831
199.92521995260202,880
199.99029388057423,826
200.05536804543706,792
200.12044244608308,767
200.18551708140456,867
200.25059195029328,814
200.3156670516405,823
200.3807423843372,828
200.44581794727372,857
200.5108937393401,821
200.57596975942587,855
200.64104600642008,763
200.7061224792115,856
200.77119917668819,794
200.836276097738,872
200.90135324124822,823
200.96643060610577,827
201.03150819119705,862
201.096585995408,831
201.1616640176242,784
201.22674225673072,845
201.29182071161222,789
201.3568993811529,875
201.42197826423654,823
201.48705735974644,880
201.55213666656547,788
201.61721618357603,830
201.68229590966013,801
201.74737584369925,863
201.81245598457448,772
201.8775363311665,908
201.94261688235557,805
202.00769763702132,868
202.07277859404311,849
202.1378597522998,866
202.20294111066983,794
202.26802266803108,836
202.3331044232612,820
202.3981863752372,870
202.46326852283576,777
202.52835086493306,887
202.5934334004048,828
202.6585161281263,884
202.72359904697248,849
202.78868215581764,856
202.85376545353586,805
202.9188489390006,862
202.98393261108495,824
203.04901646866156,906
203.11410051060258,834
203.17918473577976,888
203.2442691430644,845
203.3093537313274,862
203.3744384994391,833
203.4395234462695,827
203.5046085706881,786
203.56969387156397,892
203.63477934776577,801
203.6998649981616,874
203.76495082161927,825
203.8300368170061,891
203.8951229831888,818
203.96020931903394,908
204.02529582340736,841
204.09038249517462,862
204.15546933320076,809
204.2205563363504,867
204.28564350348776,830
204.35073083347655,852
204.41581832518006,847
204.48090597746108,876
204.5459937891821,779
204.61108175920498,891
204.67616988639128,812
204.74125816960202,891
204.80634660769786,822
204.87143519953898,857
204.93652394398507,835
205.0016128398954,846
205.06670188612887,825
205.13179108154375,871
205.1968804249981,778
205.26196991534945,881
205.32705955145474,835
205.39214933217067,886
205.45723925635335,829
205.5223293228585,851
205.5874195305414,798
205.65250987825695,845
205.71760036485946,767
205.7826909892029,866
205.84778175014077,787
205.91287264652613,889
205.97796367721153,844
206.04305484104916,827
206.10814613689078,823
206.1732375635876,851
206.2383291199905,778
206.30342080494984,854
206.3685126173155,767
206.43360455593705,839
206.49869661966355,815
206.56378880734346,879
206.62888111782507,823
206.69397354995607,835
206.75906610258374,811
206.8241587745548,831
206.88925156471572,799
206.95434447191244,843
207.01943749499037,827
207.0845306327946,855
207.14962388416973,827
207.21471724795987,895
207.27981072300878,785
207.3449043081597,817
207.40999800225543,829
207.47509180413834,871
207.54018571265036,785
207.60527972663297,884
207.67037384492724,842
207.7354680663737,834
207.80056238981257,847
207.86565681408348,850
207.93075133802571,782
207.9958459604781,867
208.06094068027895,819
208.12603549626624,895
208.19113040727743,799
208.25622541214955,875
208.3213205097192,847
208.38641569882245,831
208.451510978295,823
208.5166063469722,823
208.58170180368884,783
208.6467973472792,871
208.71189297657725,793
208.77698869041646,841
208.84208448762982,841
208.9071803670499,821
208.9722763275089,795
209.0373723678385,838
209.1024684868699,798
209.1675646834339,872
209.2326609563609,788
209.2977573044808,883
209.362853726623,803
209.42795022161664,847
209.49304678829014,862
209.55814342547177,814
209.62324013198915,751
209.68833690666955,839
209.75343374833975,783
209.81853065582607,855
209.8836276279544,771
209.94872466355028,851
210.01382176143872,783
210.0789189204442,859
210.14401613939094,841
210.20911341710257,861
210.27421075240235,785
210.339308144113,847
210.40440559105696,813
210.46950309205607,852
210.53460064593176,824
210.59969825150515,828
210.66479590759673,825
210.7298936130266,870
210.79499136661445,784
210.86008916717952,836
210.9251870135406,782
210.99028490451605,858
211.05538283892375,847
211.1204808155811,846
211.18557883330516,842
211.25067689091247,835
211.3157749872191,727
211.38087312104082,831
211.4459712911928,783
211.5110694964898,827
211.57616773574617,729
211.6412660077758,841
211.70636431139215,793
211.7714626454082,833
211.8365610086365,787
211.90165939988916,806
211.96675781797788,772
212.03185626171384,878
212.09695472990782,766
212.16205322137017,821
212.22715173491076,843
212.292250269339,850
212.35734882346395,787
212.4224473960941,865
212.4875459860376,792
212.55264459210207,835
212.6177432130947,763
212.68284184782237,855
212.74794049509129,782
212.81303915370734,818
212.87813782247605,831
212.94323650020237,835
213.00833518569078,761
213.07343387774546,833
213.13853257517002,773
213.20363127676768,863
213.26872998134118,801
213.3338286876929,864
213.39892739462462,810
213.4640261009379,874
213.52912480543358,827
213.5942235069123,826
213.65932220417412,770
213.72442089601864,831
213.78951958124517,805
213.85461825865238,853
213.91971692703862,817
213.9848155852018,847
214.04991423193925,777
214.11501286604798,860
214.1801114863246,822
214.24521009156507,862
214.3103086805651,771
214.37540725211994,858
214.4405058050243,832
214.5056043380724,801
214.57070285005824,817
214.6358013397752,833
214.7008998060162,755
214.7659982475738,846
214.83109666324012,762
214.89619505180676,856
214.9612934120649,796
215.02639174280532,859
215.09149004281832,823
215.1565883108937,807
215.22168654582094,820
215.28678474638903,836
215.3518829113864,765
215.41698103960127,885
215.4820791298211,807
215.54717718083322,830
215.6122751914243,854
215.6773731603806,884
215.74247108648808,812
215.80756896853208,847
215.87266680529757,793
215.9377645955691,865
216.00286233813074,784
216.06796003176606,890
216.13305767525824,861
216.19815526739012,836
216.2632528069439,864
216.3283502927015,836
216.39344772344424,777
216.45854509795313,850
216.5236424150087,776
216.58873967339093,824
216.65383687187958,796
216.71893400925367,836
216.78403108429208,825
216.849128095773,846
216.91422504247433,808
216.97932192317342,876
217.04441873664726,824
217.1095154816723,900
217.17461215702465,833
217.23970876147996,886
