Wavelength,Intensity
190.03738814827884,788
190.1024134583397,740
190.1674391684325,770
190.23246527751752,774
190.29749178455458,791
190.36251868850323,730
190.4275459883223,776
190.49257368297035,761
190.55760177140547,811
190.62263025258528,715
190.68765912546695,783
190.75268838900723,790
190.81771804216243,798
190.88274808388843,777
190.94777851314058,785
191.01280932887383,695
191.07784053004275,795
191.1428721156014,757
191.2079040845033,822
191.27293643570178,796
191.33796916814956,823
191.40300228079883,749
191.46803577260152,798
191.53306964250896,783
191.59810388947218,814
191.66313851244166,761
191.7281735103674,840
191.79320888219914,803
191.858244626886,809
191.9232807433767,777
191.9883172306195,818
192.0533540875623,792
192.11839131315244,797
192.18342890633693,834
192.24846686606222,838
192.3135051912744,753
192.37854388091907,860
192.4435829339414,802
192.50862234928616,821
192.57366212589753,775
192.63870226271945,834
192.70374275869523,756
192.7687836127679,821
192.83382482387987,784
192.89886639097327,813
192.96390831298964,771
193.02895058887023,832
193.09399321755566,796
193.15903619798624,800
193.22407952910186,818
193.28912320984185,819
193.35416723914517,758
193.4192116159503,838
193.48425633919527,794
193.5493014078177,819
193.61434682075478,799
193.67939257694317,805
193.74443867531923,755
193.8094851148187,817
193.874531894377,731
193.93957901292902,783
194.0046264694093,784
194.06967426275185,823
194.13472239189028,774
194.19977085575778,801
194.264819653287,821
194.3298687834102,842
194.39491824505927,797
194.45996803716557,815
194.52501815865998,762
194.590068608473,844
194.65511938553465,821
194.7201704887746,828
194.78522191712196,821
194.85027366950538,831
194.91532574485325,798
194.9803781420932,810
195.04543086015272,742
195.11048389795877,796
195.17553725443773,755
195.24059092851567,809
195.30564491911824,825
195.37069922517045,839
195.43575384559713,794
195.50080877932248,815
195.56586402527026,802
195.63091958236393,818
195.69597544952637,729
195.76103162568003,855
195.82608810974696,799
195.89114490064878,857
195.95620199730655,851
196.02125939864098,822
196.08631710357238,769
196.15137511102054,873
196.2164334199048,790
196.281492029144,885
196.34655093765676,821
196.41161014436096,804
196.47666964817427,830
196.54172944801377,889
196.60678954279618,838
196.67184993143775,848
196.73691061285427,774
196.80197158596113,839
196.8670328496731,776
196.93209440290482,861
196.99715624457016,802
197.06221837358282,859
197.12728078885587,781
197.19234348930198,878
197.2574064738334,802
197.32246974136197,815
197.38753329079898,823
197.4525971210553,890
197.5176612310415,803
197.58272561966749,849
197.64779028584292,851
197.71285522847688,847
197.777920446478,851
197.84298593875457,849
197.90805170421433,800
197.9731177417647,843
198.03818405031254,813
198.10325062876427,905
198.16831747602598,824
198.23338459100313,822
198.29845197260087,843
198.36351961972397,864
198.42858753127646,790
198.49365570616237,884
198.55872414328485,823
198.62379284154687,887
198.68886179985088,830
198.7539310170988,853
198.81900049219234,810
198.88407022403246,863
198.94914021151993,835
199.0142104535549,905
