Wavelength,Intensity
190.03738814827884,795
190.1024134583397,762
190.1674391684325,783
190.23246527751752,758
190.29749178455458,777
190.36251868850323,709
190.4275459883223,831
190.49257368297035,759
190.55760177140547,819
190.62263025258528,716
190.68765912546695,830
190.75268838900723,759
190.81771804216243,781
190.88274808388843,761
190.94777851314058,772
191.01280932887383,715
191.07784053004275,807
191.1428721156014,784
191.2079040845033,860
191.27293643570178,786
191.33796916814956,821
191.40300228079883,769
191.46803577260152,802
191.53306964250896,808
191.59810388947218,795
191.66313851244166,766
191.7281735103674,900
191.79320888219914,785
191.858244626886,810
191.9232807433767,809
191.9883172306195,801
192.0533540875623,772
192.11839131315244,822
192.18342890633693,799
192.24846686606222,826
192.3135051912744,764
192.37854388091907,832
192.4435829339414,797
192.50862234928616,781
192.57366212589753,783
192.63870226271945,804
192.70374275869523,758
192.7687836127679,806
192.83382482387987,778
192.89886639097327,827
192.96390831298964,810
193.02895058887023,881
193.09399321755566,795
193.15903619798624,815
193.22407952910186,801
193.28912320984185,831
193.35416723914517,746
193.4192116159503,863
193.48425633919527,749
193.5493014078177,820
193.61434682075478,801
193.67939257694317,845
193.74443867531923,757
193.8094851148187,800
193.874531894377,764
193.93957901292902,798
194.0046264694093,756
194.06967426275185,830
194.13472239189028,796
194.19977085575778,842
194.264819653287,849
194.3298687834102,826
194.39491824505927,771
194.45996803716557,832
194.52501815865998,755
194.590068608473,822
194.65511938553465,783
194.7201704887746,851
194.78522191712196,806
194.85027366950538,837
194.91532574485325,829
194.9803781420932,869
195.04543086015272,769
195.11048389795877,807
195.17553725443773,798
195.24059092851567,794
195.30564491911824,830
195.37069922517045,840
195.43575384559713,787
195.50080877932248,845
195.56586402527026,793
195.63091958236393,821
195.69597544952637,740
195.76103162568003,845
195.82608810974696,754
195.89114490064878,846
195.95620199730655,826
196.02125939864098,810
196.08631710357238,824
196.15137511102054,855
196.2164334199048,779
196.281492029144,837
196.34655093765676,813
196.41161014436096,844
196.47666964817427,827
196.54172944801377,865
196.60678954279618,812
196.67184993143775,836
196.73691061285427,794
196.80197158596113,849
196.8670328496731,806
196.93209440290482,840
196.99715624457016,794
197.06221837358282,853
197.12728078885587,778
197.19234348930198,847
197.2574064738334,828
197.32246974136197,837
197.38753329079898,824
197.4525971210553,927
197.5176612310415,809
197.58272561966749,866
197.64779028584292,834
197.71285522847688,882
197.777920446478,829
197.84298593875457,856
197.90805170421433,829
197.9731177417647,839
198.03818405031254,827
198.10325062876427,900
198.16831747602598,872
198.23338459100313,854
198.29845197260087,853
198.36351961972397,845
198.42858753127646,804
198.49365570616237,876
198.55872414328485,813
198.62379284154687,870
198.68886179985088,850
198.7539310170988,856
198.81900049219234,796
198.88407022403246,844
198.94914021151993,815
199.0142104535549,897
199.0792809490372,762
199.14435169686618,912
199.20942269594067,816
199.27449394515915,877
199.33956544341962,852
199.40463718961956,837
199.4697091826562,824
199.53478142142615,878
199.59985390482558,816
199.66492663175032,854
199.72999960109564,802
199.7950728117565,878
199.86014626262732,841
199.92521995260202,850
199.99029388057423,847
200.05536804543706,861
200.12044244608308,785
200.18551708140456,890
200.25059195029328,849
200.3156670516405,857
200.3807423843372,872
200.44581794727372,870
200.5108937393401,805
200.57596975942587,840
200.64104600642008,774
200.7061224792115,860
200.77119917668819,783
200.836276097738,894
200.90135324124822,846
200.96643060610577,869
201.03150819119705,862
201.096585995408,821
201.1616640176242,771
201.22674225673072,877
201.29182071161222,792
201.3568993811529,863
201.42197826423654,866
201.48705735974644,887
201.55213666656547,824
201.61721618357603,834
201.68229590966013,823
201.74737584369925,851
201.81245598457448,761
201.8775363311665,872
201.94261688235557,787
202.00769763702132,867
202.07277859404311,835
202.1378597522998,858
202.20294111066983,812
202.26802266803108,843
202.3331044232612,829
202.3981863752372,873
202.46326852283576,775
202.52835086493306,912
202.5934334004048,833
202.6585161281263,868
202.72359904697248,826
202.78868215581764,871
202.85376545353586,868
202.9188489390006,876
202.98393261108495,820
