Wavelength,Intensity
190.03738814827884,800
190.1024134583397,782
190.1674391684325,802
190.23246527751752,797
190.29749178455458,786
190.36251868850323,732
190.4275459883223,795
190.49257368297035,777
190.55760177140547,826
190.62263025258528,717
190.68765912546695,840
190.75268838900723,773
190.81771804216243,824
190.88274808388843,795
190.94777851314058,802
191.01280932887383,718
191.07784053004275,822
191.1428721156014,762
191.2079040845033,841
191.27293643570178,797
191.33796916814956,809
191.40300228079883,763
191.46803577260152,815
191.53306964250896,778
191.59810388947218,796
191.66313851244166,766
191.7281735103674,847
191.79320888219914,769
191.858244626886,821
191.9232807433767,816
191.9883172306195,801
192.0533540875623,797
192.11839131315244,806
192.18342890633693,816
192.24846686606222,826
192.3135051912744,776
192.37854388091907,864
192.4435829339414,805
192.50862234928616,754
192.57366212589753,779
192.63870226271945,800
192.70374275869523,756
192.7687836127679,836
192.83382482387987,757
192.89886639097327,833
192.96390831298964,804
193.02895058887023,816
193.09399321755566,830
193.15903619798624,794
193.22407952910186,782
193.28912320984185,796
193.35416723914517,780
193.4192116159503,839
193.48425633919527,759
193.5493014078177,797
193.61434682075478,794
193.67939257694317,808
193.74443867531923,773
193.8094851148187,799
193.874531894377,796
193.93957901292902,801
194.0046264694093,776
194.06967426275185,814
194.13472239189028,745
194.19977085575778,840
194.264819653287,762
194.3298687834102,830
194.39491824505927,767
194.45996803716557,806
194.52501815865998,772
194.590068608473,825
194.65511938553465,785
194.7201704887746,837
194.78522191712196,789
194.85027366950538,854
194.91532574485325,812
194.9803781420932,838
195.04543086015272,742
195.11048389795877,816
195.17553725443773,771
195.24059092851567,826
195.30564491911824,819
195.37069922517045,811
195.43575384559713,796
195.50080877932248,809
195.56586402527026,763
195.63091958236393,803
195.69597544952637,747
195.76103162568003,836
195.82608810974696,788
195.89114490064878,827
195.95620199730655,841
196.02125939864098,821
196.08631710357238,796
196.15137511102054,830
196.2164334199048,771
196.281492029144,876
196.34655093765676,818
196.41161014436096,840
196.47666964817427,799
196.54172944801377,871
196.60678954279618,818
196.67184993143775,871
196.73691061285427,776
196.80197158596113,855
196.8670328496731,785
196.93209440290482,861
196.99715624457016,823
197.06221837358282,832
197.12728078885587,801
197.19234348930198,840
197.2574064738334,796
197.32246974136197,827
197.38753329079898,826
197.4525971210553,898
197.5176612310415,824
197.58272561966749,848
197.64779028584292,837
197.71285522847688,879
197.777920446478,839
197.84298593875457,860
197.90805170421433,776
197.9731177417647,846
198.03818405031254,793
198.10325062876427,899
198.16831747602598,824
198.23338459100313,834
198.29845197260087,825
198.36351961972397,858
198.42858753127646,779
198.49365570616237,862
198.55872414328485,819
198.62379284154687,856
198.68886179985088,839
198.7539310170988,865
198.81900049219234,817
198.88407022403246,865
198.94914021151993,848
199.0142104535549,869
199.0792809490372,756
199.14435169686618,880
199.20942269594067,820
199.27449394515915,874
199.33956544341962,868
199.40463718961956,846
199.4697091826562,822
199.53478142142615,868
199.59985390482558,821
199.66492663175032,868
199.72999960109564,801
199.7950728117565,869
199.86014626262732,818
199.92521995260202,872
199.99029388057423,854
200.05536804543706,844
200.12044244608308,774
200.18551708140456,869
200.25059195029328,822
200.3156670516405,861
200.3807423843372,810
200.44581794727372,887
200.5108937393401,794
200.57596975942587,863
200.64104600642008,758
200.7061224792115,853
200.77119917668819,795
200.836276097738,893
200.90135324124822,815
200.96643060610577,863
201.03150819119705,856
201.096585995408,821
201.1616640176242,774
201.22674225673072,863
201.29182071161222,797
201.3568993811529,850
201.42197826423654,828
201.48705735974644,885
201.55213666656547,797
201.61721618357603,824
201.68229590966013,825
201.74737584369925,856
201.81245598457448,784
201.8775363311665,866
201.94261688235557,808
202.00769763702132,862
202.07277859404311,826
202.1378597522998,876
202.20294111066983,783
202.26802266803108,844
202.3331044232612,809
202.3981863752372,843
202.46326852283576,790
202.52835086493306,901
202.5934334004048,826
202.6585161281263,872
202.72359904697248,867
202.78868215581764,871
202.85376545353586,836
202.9188489390006,883
202.98393261108495,816
203.04901646866156,891
203.11410051060258,799
203.17918473577976,878
203.2442691430644,843
203.3093537313274,888
203.3744384994391,835
203.4395234462695,861
203.5046085706881,779
203.56969387156397,891
203.63477934776577,830
203.6998649981616,873
203.76495082161927,850
203.8300368170061,863
203.8951229831888,821
203.96020931903394,891
204.02529582340736,814
204.09038249517462,869
204.15546933320076,821
204.2205563363504,874
204.28564350348776,819
204.35073083347655,847
204.41581832518006,856
204.48090597746108,864
204.5459937891821,795
204.61108175920498,913
204.67616988639128,799
204.74125816960202,888
204.80634660769786,830
204.87143519953898,885
204.93652394398507,836
205.0016128398954,883
205.06670188612887,836
205.13179108154375,865
205.1968804249981,762
205.26196991534945,902
205.32705955145474,823
205.39214933217067,874
205.45723925635335,830
205.5223293228585,839
205.5874195305414,797
205.65250987825695,859
205.71760036485946,813
205.7826909892029,849
205.84778175014077,797
205.91287264652613,904
205.97796367721153,859
206.04305484104916,806
206.10814613689078,828
206.1732375635876,848
206.2383291199905,792
206.30342080494984,877
206.3685126173155,791
206.43360455593705,846
206.49869661966355,810
206.56378880734346,866
206.62888111782507,830
206.69397354995607,821
206.75906610258374,869
206.8241587745548,831
206.88925156471572,807
206.95434447191244,839
207.01943749499037,792
207.0845306327946,866
207.14962388416973,817
207.21471724795987,867
207.27981072300878,793
207.3449043081597,842
207.40999800225543,785
207.47509180413834,884
207.54018571265036,791
207.60527972663297,856
207.67037384492724,817
207.7354680663737,858
207.80056238981257,800
207.86565681408348,841
207.93075133802571,748
207.9958459604781,882
208.06094068027895,815
208.12603549626624,864
208.19113040727743,828
208.25622541214955,866
208.3213205097192,833
208.38641569882245,825
208.451510978295,792
208.5166063469722,850
208.58170180368884,769
208.6467973472792,860
208.71189297657725,812
208.77698869041646,840
208.84208448762982,837
208.9071803670499,810
208.9722763275089,794
209.0373723678385,858
209.1024684868699,786
209.1675646834339,854
209.2326609563609,783
209.2977573044808,887
209.362853726623,857
209.42795022161664,833
209.49304678829014,885
209.55814342547177,835
209.62324013198915,813
209.68833690666955,838
209.75343374833975,786
209.81853065582607,886
209.8836276279544,813
209.94872466355028,864
210.01382176143872,827
210.0789189204442,843
210.14401613939094,785
210.20911341710257,846
210.27421075240235,766
210.339308144113,849
